date,ticker,flow_usd
2026-05-12,FBTC,-86100000.0
2026-05-12,ARKB,-85100000.0
2026-05-12,IBIT,-32900000.0
2026-05-12,GBTC,-17600000.0
2026-05-12,BITB,-17500000.0
2026-05-12,MSBT,6000000.0
2026-05-12,BTCO,0.0
2026-05-12,EZBC,0.0
2026-05-12,BRRR,0.0
2026-05-12,HODL,0.0
2026-05-12,BTCW,0.0
2026-05-13,IBIT,-284700000.0
2026-05-13,ARKB,-177100000.0
2026-05-13,FBTC,-133199999.99999999
2026-05-13,BITB,-35400000.0
2026-05-13,BTCO,0.0
2026-05-13,EZBC,0.0
2026-05-13,BRRR,0.0
2026-05-13,HODL,0.0
2026-05-13,BTCW,0.0
2026-05-13,MSBT,0.0
2026-05-13,GBTC,0.0
2026-05-14,IBIT,144100000.0
2026-05-14,GBTC,-31600000.0
2026-05-14,BITB,17700000.0
2026-05-14,EZBC,-14100000.0
2026-05-14,ARKB,-9500000.0
2026-05-14,HODL,7500000.0
2026-05-14,MSBT,6800000.0
2026-05-14,BTCO,-5700000.0
2026-05-14,FBTC,3500000.0
2026-05-14,BRRR,0.0
2026-05-14,BTCW,0.0
2026-05-15,IBIT,-136200000.0
2026-05-15,ARKB,-52500000.0
2026-05-15,GBTC,-43600000.0
2026-05-15,FBTC,-39600000.0
2026-05-15,BITB,-11600000.0
2026-05-15,EZBC,-6900000.0
2026-05-15,BTCO,0.0
2026-05-15,BRRR,0.0
2026-05-15,HODL,0.0
2026-05-15,BTCW,0.0
2026-05-15,MSBT,0.0
2026-05-18,IBIT,-448400000.0
2026-05-18,ARKB,-109600000.0
2026-05-18,FBTC,-63400000.0
2026-05-18,BITB,-9200000.0
2026-05-18,HODL,-7600000.0
2026-05-18,EZBC,-6600000.0
2026-05-18,BTCO,-3800000.0
2026-05-18,BRRR,0.0
2026-05-18,BTCW,0.0
2026-05-18,MSBT,0.0
2026-05-18,GBTC,0.0
2026-05-19,IBIT,-325600000.0
2026-05-19,BRRR,-3800000.0
2026-05-19,FBTC,-1700000.0
2026-05-19,BITB,0.0
2026-05-19,ARKB,0.0
2026-05-19,BTCO,0.0
2026-05-19,EZBC,0.0
2026-05-19,HODL,0.0
2026-05-19,BTCW,0.0
2026-05-19,MSBT,0.0
2026-05-19,GBTC,0.0
2026-05-20,IBIT,-61500000.0
2026-05-20,FBTC,-10100000.0
2026-05-20,MSBT,1100000.0
2026-05-20,BITB,0.0
2026-05-20,ARKB,0.0
2026-05-20,BTCO,0.0
2026-05-20,EZBC,0.0
2026-05-20,BRRR,0.0
2026-05-20,HODL,0.0
2026-05-20,BTCW,0.0
2026-05-20,GBTC,0.0
2026-05-21,IBIT,-103700000.0
2026-05-21,ARKB,2800000.0
2026-05-21,FBTC,0.0
2026-05-21,BITB,0.0
2026-05-21,BTCO,0.0
2026-05-21,EZBC,0.0
2026-05-21,BRRR,0.0
2026-05-21,HODL,0.0
2026-05-21,BTCW,0.0
2026-05-21,MSBT,0.0
2026-05-21,GBTC,0.0
2026-05-22,IBIT,-68900000.0
2026-05-22,FBTC,-36300000.0
2026-05-22,BITB,0.0
2026-05-22,ARKB,0.0
2026-05-22,BTCO,0.0
2026-05-22,EZBC,0.0
2026-05-22,BRRR,0.0
2026-05-22,HODL,0.0
2026-05-22,BTCW,0.0
2026-05-22,MSBT,0.0
2026-05-22,GBTC,0.0
2026-05-26,IBIT,-192400000.0
2026-05-26,FBTC,-57700000.0
2026-05-26,GBTC,-41300000.0
2026-05-26,BITB,-28800000.0
2026-05-26,ARKB,0.0
2026-05-26,BTCO,0.0
2026-05-26,EZBC,0.0
2026-05-26,BRRR,0.0
2026-05-26,HODL,0.0
2026-05-26,BTCW,0.0
2026-05-26,MSBT,0.0
2026-05-27,IBIT,-527799999.99999994
2026-05-27,GBTC,-104800000.0
2026-05-27,FBTC,-60300000.0
2026-05-27,BITB,-17500000.0
2026-05-27,ARKB,-17400000.0
2026-05-27,MSBT,4300000.0
2026-05-27,BTCO,0.0
2026-05-27,EZBC,0.0
2026-05-27,BRRR,0.0
2026-05-27,HODL,0.0
2026-05-27,BTCW,0.0
2026-05-28,IBIT,-177900000.0
2026-05-28,GBTC,-26200000.0
2026-05-28,FBTC,-19200000.0
2026-05-28,BITB,0.0
2026-05-28,ARKB,0.0
2026-05-28,BTCO,0.0
2026-05-28,EZBC,0.0
2026-05-28,BRRR,0.0
2026-05-28,HODL,0.0
2026-05-28,BTCW,0.0
2026-05-28,MSBT,0.0
2026-05-29,IBIT,-68200000.0
2026-05-29,FBTC,-31900000.0
2026-05-29,ARKB,-7300000.0
2026-05-29,MSBT,-5300000.0
2026-05-29,GBTC,-2900000.0
2026-05-29,BITB,0.0
2026-05-29,BTCO,0.0
2026-05-29,EZBC,0.0
2026-05-29,BRRR,0.0
2026-05-29,HODL,0.0
2026-05-29,BTCW,0.0
2026-06-01,IBIT,-440300000.0
2026-06-01,FBTC,-37300000.0
2026-06-01,ARKB,-12300000.0
2026-06-01,MSBT,6100000.0
2026-06-01,BITB,0.0
2026-06-01,BTCO,0.0
2026-06-01,EZBC,0.0
2026-06-01,BRRR,0.0
2026-06-01,HODL,0.0
2026-06-01,BTCW,0.0
2026-06-01,GBTC,0.0
2026-06-02,IBIT,-388600000.0
2026-06-02,GBTC,-83500000.0
2026-06-02,FBTC,-45100000.0
2026-06-02,ARKB,-16700000.0
2026-06-02,MSBT,14800000.0
2026-06-02,BITB,0.0
2026-06-02,BTCO,0.0
2026-06-02,EZBC,0.0
2026-06-02,BRRR,0.0
2026-06-02,HODL,0.0
2026-06-02,BTCW,0.0
2026-06-03,IBIT,-342300000.0
2026-06-03,FBTC,-54300000.0
2026-06-03,BITB,0.0
2026-06-03,ARKB,0.0
2026-06-03,BTCO,0.0
2026-06-03,EZBC,0.0
2026-06-03,BRRR,0.0
2026-06-03,HODL,0.0
2026-06-03,BTCW,0.0
2026-06-03,MSBT,0.0
2026-06-03,GBTC,0.0
2026-06-04,IBIT,47700000.0
2026-06-04,ARKB,-20700000.0
2026-06-04,BITB,-15600000.0
2026-06-04,BTCO,-12600000.0
2026-06-04,MSBT,9900000.0
2026-06-04,FBTC,-5500000.0
2026-06-04,EZBC,0.0
2026-06-04,BRRR,0.0
2026-06-04,HODL,0.0
2026-06-04,BTCW,0.0
2026-06-04,GBTC,0.0
2026-06-05,IBIT,-213700000.0
2026-06-05,GBTC,-60800000.0
2026-06-05,FBTC,-59700000.0
2026-06-05,MSBT,4300000.0
2026-06-05,HODL,4200000.0
2026-06-05,BITB,0.0
2026-06-05,ARKB,0.0
2026-06-05,BTCO,0.0
2026-06-05,EZBC,0.0
2026-06-05,BRRR,0.0
2026-06-05,BTCW,0.0
2026-06-08,IBIT,-232900000.0
2026-06-08,ARKB,63100000.0
2026-06-08,FBTC,59400000.0
2026-06-08,BITB,14100000.0
2026-06-08,MSBT,4900000.0
2026-06-08,BTCO,0.0
2026-06-08,EZBC,0.0
2026-06-08,BRRR,0.0
2026-06-08,HODL,0.0
2026-06-08,BTCW,0.0
2026-06-08,GBTC,0.0
2026-06-09,IBIT,-61600000.0
2026-06-09,FBTC,-20200000.0
2026-06-09,BITB,0.0
2026-06-09,ARKB,0.0
2026-06-09,BTCO,0.0
2026-06-09,EZBC,0.0
2026-06-09,BRRR,0.0
2026-06-09,HODL,0.0
2026-06-09,BTCW,0.0
2026-06-09,MSBT,0.0
2026-06-09,GBTC,0.0
2026-06-10,IBIT,-148500000.0
2026-06-10,GBTC,-87900000.0
2026-06-10,FBTC,4000000.0
2026-06-10,BTCW,1000000.0
2026-06-10,BITB,0.0
2026-06-10,ARKB,0.0
2026-06-10,BTCO,0.0
2026-06-10,EZBC,0.0
2026-06-10,BRRR,0.0
2026-06-10,HODL,0.0
2026-06-10,MSBT,0.0
2026-06-11,IBIT,30300000.0
2026-06-11,ARKB,-27200000.0
2026-06-11,HODL,-14800000.0
2026-06-11,BITB,-13100000.0
2026-06-11,FBTC,-5500000.0
2026-06-11,MSBT,2200000.0
2026-06-11,BTCO,0.0
2026-06-11,EZBC,0.0
2026-06-11,BRRR,0.0
2026-06-11,BTCW,0.0
2026-06-11,GBTC,0.0
2026-06-12,IBIT,57700000.0
2026-06-12,FBTC,18000000.0
2026-06-12,BITB,5200000.0
2026-06-12,ARKB,3200000.0
2026-06-12,HODL,1800000.0
2026-06-12,BTCO,0.0
2026-06-12,EZBC,0.0
2026-06-12,BRRR,0.0
2026-06-12,BTCW,0.0
2026-06-12,MSBT,0.0
2026-06-12,GBTC,0.0
2026-06-15,GBTC,-124000000.0
2026-06-15,IBIT,66400000.00000001
2026-06-15,MSBT,9400000.0
2026-06-15,FBTC,-8700000.0
2026-06-15,ARKB,-6600000.0
2026-06-15,HODL,-6100000.0
2026-06-15,EZBC,-5800000.0
2026-06-15,BITB,0.0
2026-06-15,BTCO,0.0
2026-06-15,BRRR,0.0
2026-06-15,BTCW,0.0
2026-06-16,GBTC,-16800000.0
2026-06-16,IBIT,16399999.999999998
2026-06-16,FBTC,4300000.0
2026-06-16,MSBT,1900000.0
2026-06-16,BITB,0.0
2026-06-16,ARKB,0.0
2026-06-16,BTCO,0.0
2026-06-16,EZBC,0.0
2026-06-16,BRRR,0.0
2026-06-16,HODL,0.0
2026-06-16,BTCW,0.0
2026-06-17,ARKB,-43500000.0
2026-06-17,IBIT,-30800000.0
2026-06-17,GBTC,-15500000.0
2026-06-17,FBTC,14000000.0
2026-06-17,BTCO,-6400000.0
2026-06-17,HODL,-4099999.9999999995
2026-06-17,MSBT,4099999.9999999995
2026-06-17,BITB,0.0
2026-06-17,EZBC,0.0
2026-06-17,BRRR,0.0
2026-06-17,BTCW,0.0
2026-06-18,IBIT,-96700000.0
2026-06-18,MSBT,10400000.0
2026-06-18,HODL,-4400000.0
2026-06-18,FBTC,0.0
2026-06-18,BITB,0.0
2026-06-18,ARKB,0.0
2026-06-18,BTCO,0.0
2026-06-18,EZBC,0.0
2026-06-18,BRRR,0.0
2026-06-18,BTCW,0.0
2026-06-18,GBTC,0.0
